person,position,start_precision,start,end_precision,end
https://www.wikidata.org/wiki/Q295049,https://www.wikidata.org/wiki/Q19058289,0,03.09.2011,0,03.09.2016
https://www.wikidata.org/wiki/Q219728,https://www.wikidata.org/wiki/Q19116034,0,01.01.1981,0,09.04.2000
https://www.wikidata.org/wiki/Q515657,https://www.wikidata.org/wiki/Q890010,0,21.04.1971,0,28.11.1985
https://www.wikidata.org/wiki/Q186525,https://www.wikidata.org/wiki/Q7241291,0,29.10.1964,0,05.11.1985
https://www.wikidata.org/wiki/Q433057,https://www.wikidata.org/wiki/Q18204367,0,20.06.1979,0,12.05.1980
https://www.wikidata.org/wiki/Q313711,https://www.wikidata.org/wiki/Q19056184,0,18.04.1980,0,31.12.1987
https://www.wikidata.org/wiki/Q198313,https://www.wikidata.org/wiki/Q596123,0,21.04.1977,0,30.05.1981
https://www.wikidata.org/wiki/Q137031,https://www.wikidata.org/wiki/Q1159846,0,19.11.1971,0,08.05.1982
https://www.wikidata.org/wiki/Q336913,https://www.wikidata.org/wiki/Q313383,0,25.07.1977,0,25.07.1982
https://www.wikidata.org/wiki/Q44819,https://www.wikidata.org/wiki/Q11755916,12.03.1967,27.03.1968,27.03.1968,21.05.1998
https://www.wikidata.org/wiki/Q1316,https://www.wikidata.org/wiki/Q889817,0,16.07.1979,0,09.04.2003
https://www.wikidata.org/wiki/Q311583,https://www.wikidata.org/wiki/Q327948,0,24.05.1978,0,05.05.1983
https://www.wikidata.org/wiki/Q146906,https://www.wikidata.org/wiki/Q14625123,0,11.08.1952,0,07.02.1999
https://www.wikidata.org/wiki/Q733875,https://www.wikidata.org/wiki/Q22001564,0,23.09.1976,0,22.09.1982
https://www.wikidata.org/wiki/Q4200571,https://www.wikidata.org/wiki/Q174156,0,26.04.1979,0,25.04.1984
https://www.wikidata.org/wiki/Q297957,https://www.wikidata.org/wiki/Q1064606,0,11.11.1978,0,11.11.2008
https://www.wikidata.org/wiki/Q162306,https://www.wikidata.org/wiki/Q19700527,0,31.01.1972,0,01.06.2001
https://www.wikidata.org/wiki/Q57331,https://www.wikidata.org/wiki/Q28478447,0,23.07.1970,0,10.01.2020
https://www.wikidata.org/wiki/Q200499,https://www.wikidata.org/wiki/Q473984,0,16.09.1978,0,17.08.1988
https://www.wikidata.org/wiki/Q208301,https://www.wikidata.org/wiki/Q850168,0,25.03.1975,0,13.06.1982
